id,name,type,description,race,archetype,tcgplayer price,cardmarket price,ebay price,amazon price,coolstuffinc price
91598270,SolSolfachord Gracia,Pendulum Effect Monster,"[ Pendulum Effect ] 
Your opponent cannot activate a Spell/Trap Card, or monster effect, when your ""Solfachord"" Pendulum Monster(s) is Pendulum Summoned.
[ Monster Effect ] 
While you have an even Pendulum Scale in your Pendulum Zone, if your ""Solfachord"" Pendulum Monster attacks, your opponent cannot activate monster effects until the end of the Damage Step. If this card is Normal or Special Summoned: You can add 1 ""Solfachord"" Spell/Trap from your Deck to your hand. You can only use this effect of ""SolSolfachord Gracia"" once per turn.",Fairy,Solfachord,0.23,0.17,1.44,54.99,0.39
76990617,Sonata the Melodious Diva,Effect Monster,"If you control a ""Melodious"" monster, you can Special Summon this card (from your hand). While this Special Summoned card is on the field, all Fairy-Type monsters you control gain 500 ATK and DEF.",Fairy,Melodious,0.19,0.11,0.11,1.02,0.49
49218300,Sorcerer of the Doomed,Normal Monster,"A slave of the dark arts, this sorcerer is a master of life-extinguishing spells.",Spellcaster,,0.65,0.19,4.99,2.76,0.49
5253985,Soul Crossing,Spell Card,"During the Main Phase: Immediately after this effect resolves, Tribute Summon 1 Divine-Beast monster. When you do, you can Tribute a monster(s) your opponent controls, even though you do not control them, but if you Tribute Summon this way, apply this effect.
● Until the end of the next turn after this card resolves, you can only activate 1 card or effect per turn, not counting the effects of Divine-Beast monsters.
You can only activate 1 ""Soul Crossing"" per turn.",Quick-Play,Egyptian God,0.21,0.26,1.58,0.7,0.79
92428405,Soul of the Supreme King,Trap Card,"Pay half your LP; Special Summon 1 ""Supreme King Z-ARC"" from your Extra Deck, ignoring its Summoning conditions, but negate its effects. It is returned to the Extra Deck during the End Phase of the next turn. When your opponent activates a Spell Card or effect: You can banish this card from your GY and 1 ""Supreme King Z-ARC"" from your face-up Monster Zone; Special Summon up to 1 each ""Pendulum Dragon"", ""Xyz Dragon"", ""Synchro Dragon"", and ""Fusion Dragon"" monsters from your hand, Deck, Extra Deck, and/or GY.",Normal,Supreme King,0.24,0.14,0.99,0.25,0.79
36376145,Soul Strike,Trap Card,"If your LP is 4000 or less, when an attack is declared involving a monster you control and an opponent's monster: Pay half your LP, then target 1 face-up monster you control; it gains ATK equal to the deficit between your current LP and 4000 until the end of your opponent's turn. You can only activate 1 ""Soul Strike"" per turn.",Normal,,0.09,0.07,0.99,0.25,0.49
15734813,Soul Tiger,Normal Monster,The soul of a tiger that is said to devour human souls. He is a famous soul that you wouldn't want to run into in a dark alley.,Beast,,0.12,0.48,0.99,0.25,0.25
90506641,Soul Unseal,Spell Card,"If your opponent controls a monster and you control a Normal Monster: Choose 5 Normal Monsters in your Deck, add 1 of them to your hand and banish the rest.",Normal,,0.0,0.0,3.0,3.06,0.0
81665333,Sound the Retreat!,Trap Card,Return all monsters you control to the hand.,Normal,,0.21,0.32,0.99,0.25,0.49
1539051,Space Gift,Spell Card,"Draw 1 card for each different ""Neo-Spacian"" name on the monsters you control.",Normal,Neo-Spacian,0.15,0.07,1.95,0.99,0.79
31553716,Spear Dragon,Effect Monster,"During battle between this attacking card and a Defense Position monster whose DEF is lower than the ATK of this card, inflict the difference as Battle Damage to your opponent. If this card attacks, it is changed to Defense Position at the end of the Damage Step.",Dragon,,0.23,0.05,2.99,1.58,0.39
96945958,Speedroid CarTurbo,Tuner Monster,"If you control a WIND monster: You can Special Summon this card from your hand, also you cannot activate monster effects for the rest of this turn, except WIND monsters. You can banish this card and 1 ""Speedroid"" monster from your GY; all WIND monsters you currently control gain 800 ATK until the end of this turn. You can only use each effect of ""Speedroid CarTurbo"" once per turn.",Machine,Speedroid,0.09,0.08,1.88,2.06,0.39
53054833,Speedroid Double Yoyo,Effect Monster,"When this card is Normal Summoned: You can target 1 Level 3 or lower ""Speedroid"" monster in your Graveyard; Special Summon it.",Machine,Roid,0.04,0.08,0.99,0.25,0.39
70939418,Speedroid Gum Prize,Tuner Monster,"During the Battle Phase, if you take battle or effect damage: You can Special Summon this card from your hand. During either player's Battle Phase in which this card was Special Summoned by its effect, you can: Immediately after this effect resolves, Synchro Summon 1 Synchro Monster, using only WIND monsters you control, including this card. If this card is sent to the Graveyard as a Synchro Material: You can send the top card of your Deck to the Graveyard, and if the sent card was a ""Speedroid"" monster, the Synchro Monster that used this card as Synchro Material gains 1000 ATK.",Machine,Roid,0.18,0.04,0.99,0.25,0.25
29114773,Speedroid Scratch,Spell Card,"Send 1 ""Speedroid"" card from your hand to the GY; add 1 ""Speedroid"" monster from your Deck to your hand. You can only activate 1 ""Speedroid Scratch"" per turn.",Normal,Speedroid,0.23,0.27,0.99,0.3,0.49
86976918,Speedroid Ultra Hound,Effect Monster,"When this card is Normal Summoned: You can send 1 ""Speedroid"" card from your Deck to the GY. During your Main Phase, except the turn this card was sent to the GY: You can banish this card from your GY, then target 1 ""Speedroid"" monster in your GY; shuffle it into the Deck, and if you do, Special Summon 1 ""Speedroid"" Synchro Monster from your Extra Deck with the same Level but a different name, but negate its effects. You can only use this effect of ""Speedroid Ultra Hound"" once per turn.",Machine,Speedroid,0.53,0.3,1.5,0.43,0.79
4259068,Spell Economics,Spell Card,You do not pay Life Points to activate Spell Cards.,Continuous,,0.52,0.13,1.39,2.0,0.39
300103002,Spell Proof Armor,Skill Card,"[Activate this Skill during your Main Phase.] 

All Machine monsters you control are unaffected by your opponent's Spell effects. You can Normal Summon Machine Normal Monsters with 1 less Tribute. If a non-Machine monster is in your GY, flip this Skill over. This Skill can only be used once per Duel.",Keith,,2.87,1.07,3.49,0.5,5.99
29228529,Spell Reproduction,Spell Card,"Send 2 Spells from your hand to the GY, then target 1 Spell in your GY; add it to your hand.",Normal,,0.12,0.22,0.99,0.99,0.49
38275183,Spell Shield Type-8,Trap Card,"Activate 1 of these effects.
● When a Spell Card is activated that targets exactly 1 monster on the field: Negate the activation, and if you do, destroy it.
● When a Spell Card is activated: Send 1 Spell Card from your hand to the Graveyard; negate the activation, and if you do, destroy it.",Counter,,0.14,0.15,4.29,0.25,0.49
20822520,Spellbook Library of the Heliosphere,Spell Card,"If you have 5 or more ""Spellbook"" Spell Cards in your Graveyard: Excavate the top 2 cards of your Deck, add any excavated ""Spellbook"" Spell Cards to your hand, also shuffle the other cards into the Deck. You can only activate 1 ""Spellbook Library of the Heliosphere"" per turn. You cannot activate any Spell Cards the turn you activate this card, except ""Spellbook"" Spell Cards.",Normal,Spellbook,0.43,0.36,3.56,5.99,0.99
14824019,Spellbook Magician of Prophecy,Effect Monster,"If this card is Normal Summoned or flipped face-up: Add 1 ""Spellbook"" Spell from your Deck to your hand.",Spellcaster,Spellbook,0.66,0.35,2.68,1.92,0.99
56981417,Spellbook of the Master,Spell Card,"If you control a Spellcaster-Type monster: You can reveal 1 other ""Spellbook"" card in your hand, then target 1 ""Spellbook"" Normal Spell Card in your Graveyard, except ""Spellbook of the Master""; this card's effect becomes that target's effect. You can only activate 1 ""Spellbook of the Master"" per turn.",Normal,Spellbook,0.75,1.08,2.5,1.03,2.99
73061465,Spellbreaker of the Ice Barrier,Effect Monster,"Once per turn, you can send 1 ""Ice Barrier"" monster from your hand to the Graveyard. If you do, Spell Cards cannot be activated until the End Phase of your next turn, as long as this card remains face-up on the field.",Spellcaster,Ice Barrier,0.1,0.09,0.99,2.22,0.25
26640671,Spiders' Lair,Spell Card,"Once per turn, you can select 1 face-up Insect-Type monster you control. While this card remains on the field, any opponent's monster that battles with one of those monsters is changed to Defense Position at the end of the Battle Phase, and cannot change its battle position while this card is on the field.",Continuous,,0.14,0.0,0.99,0.25,0.0
85326399,Spike Seadra,Normal Monster,"Using the spikes sprouting from its body, this creature stabs its opponents and floods them with electricity.",Sea Serpent,,0.06,0.57,1.0,0.99,0.39
82768499,Spiral Flame Strike,Spell Card,"Activate 1 of these effects;
● If you control an ""Odd-Eyes"" card: Target 1 card on the field; destroy it.
● Add to your hand, 1 Level 7 ""Odd-Eyes"" monster from your Deck, or 1 face-up Level 7 ""Odd-Eyes"" Pendulum Monster from your Extra Deck.",Normal,Odd-Eyes,0.22,0.1,0.99,0.25,0.39
32626733,Spiral Serpent,Normal Monster,"When huge whirlpools lay cities asunder, it is the hunger of this sea serpent at work. No one has ever escaped its dreaded Spiral Wave to accurately describe the terror they experienced.",Sea Serpent,,0.19,0.1,24.99,0.98,0.39
53239672,Spirit Barrier,Trap Card,"While you control a monster, you take no battle damage.",Continuous,,2.21,2.21,0.99,3.99,4.99
80770678,Spirit of the Harp,Normal Monster,A spirit that soothes the soul with the music of its heavenly harp.,Fairy,,0.21,0.04,0.99,0.25,0.25
23205979,Spirit Reaper,Effect Monster,"Cannot be destroyed by battle. After resolving a card effect that targets this face-up card, destroy this card. When this card inflicts battle damage to your opponent by a direct attack: Discard 1 random card from their hand.",Zombie,,1.27,1.54,229.99,3.87,1.99
67957315,Spirit Ryu,Effect Monster,"During your Battle Step, if this card battles (Quick Effect): You can discard 1 Dragon monster to the GY; this card gains 1000 ATK/DEF until the end of the Battle Phase.",Dragon,,0.14,0.12,0.99,0.91,0.25
88123329,Spiritual Beast Rampengu,Effect Monster,"Once per turn: You can banish 1 ""Ritual Beast"" monster from your Extra Deck and send 1 ""Ritual Beast"" monster with the same Type as that monster from your Deck to the Graveyard. You can only Special Summon ""Spiritual Beast Rampengu(s)"" once per turn.",Beast,Ritual Beast,0.19,0.07,0.99,0.25,0.25
99173029,Spiritual Energy Settle Machine,Spell Card,"As long as this card remains face-up on the field, all Spirit monsters remain face-up on the field and do not return to their owners' hands during the End Phase even if they are Normal Summoned or flipped face-up. Discard 1 card from your hand during each of your End Phases. If you do not, destroy this card. When this card is removed from the field, all face-up Spirit monsters return to the owners' hands.",Continuous,,0.2,0.07,2.0,0.98,0.25
78625592,Spiritual Swords of Revealing Light,Trap Card,"Once per attack, when an opponent's monster declares an attack: You can pay 1000 LP; negate that attack. During your opponent's turn: You can banish this card from your Graveyard; this turn, your opponent's monsters cannot attack directly.",Continuous,,0.23,0.17,1.65,0.84,0.25
50155385,Spiritual Whisper,Effect Monster,"Once per turn, this card cannot be destroyed by battle. When this card is Pendulum Summoned: You can add 1 Ritual Monster or 1 Ritual Spell Card from your Deck to your hand.",Winged Beast,,0.17,0.08,0.99,0.25,0.49
79333300,Spiritual Wind Art - Miyabi,Trap Card,"Tribute 1 WIND monster, then target 1 card your opponent controls; place that card on the bottom of the Deck.",Normal,,0.13,0.07,1.0,0.99,0.25
4290468,Splendid Rose,Synchro Monster,"1 Tuner + 1 or more non-Tuner monsters
Once per turn: You can banish 1 Plant-Type monster from your Graveyard, then target 1 face-up monster your opponent controls; halve that target's ATK, until the end of this turn. During the Battle Phase, if this card attacked: You can banish 1 Plant-Type monster from your Graveyard; halve this card's ATK until the end of this turn, and if you do, this card can make a second attack during this Battle Phase.",Plant,Rose Dragon,0.16,0.16,0.99,6.0,0.39
42431833,Spright Gamma Burst,Spell Card,"All Level/Rank/Link 2 monsters currently on the field gain 1400 ATK/DEF until the end of this turn. During your Main Phase: You can banish this card from your GY, then target 1 Level/Rank/Link 2 monster you control; it gains 1400 ATK until the end of your opponent's turn. You can only use 1 ""Spright Gamma Burst"" effect per turn, and only once that turn.",Quick-Play,Spright,0.05,0.13,0.99,0.25,0.39
49928686,Spright Pixies,Effect Monster,"If you control a Level/Rank 2 monster, you can Special Summon this card (from your hand). You can only Special Summon ""Spright Pixies"" once per turn this way. During damage calculation, if another Level/Rank/Link 2 monster you control battles an opponent's monster (Quick Effect): You can send this card from your hand or field to the GY; that monster you control gains ATK/DEF equal to that opponent's monster's ATK, until the end of this turn. You can only use this effect of ""Spright Pixies"" once per turn.",Thunder,Spright,0.05,0.13,0.99,0.25,0.25
10584050,Springans Blast!,Trap Card,"If you control a ""Springans"" monster: Choose 1 opponent's Main Monster Zone; if a monster is face-up in that zone, during this turn, it cannot attack directly, also its effects are negated. If no monster is in that zone, it cannot be used this turn. If you control a Fusion Monster that lists ""Fallen of Albaz"" as material, you can choose 2 zones instead. You can only activate 1 ""Springans Blast!"" per turn.",Normal,Springans,0.05,0.04,0.99,0.39,0.49
37626500,Sprite's Blessing,Spell Card,This card can be used to Ritual Summon any LIGHT Ritual Monster. You must also Tribute monsters from your hand or field whose total Levels exactly equal the Level of the Ritual Monster you Ritual Summon.,Ritual,,0.06,0.05,0.99,0.2,0.25
21088856,Spy-C-Spy,Effect Monster,"If this card is Normal Summoned: Look at 1 random card in your opponent's Extra Deck, and if it has 2000 or more ATK, this card gains 1000 ATK. If it has less than 2000 ATK, you gain LP equal to that monster's ATK.",Warrior,,0.16,0.12,0.99,0.25,0.49
30979619,SPYRAL GEAR - Big Red,Spell Card,"Activate this card by targeting 1 ""SPYRAL"" monster in your Graveyard; Special Summon it, and if you do, equip this card to it. It cannot be destroyed by battle. You can only activate 1 ""SPYRAL GEAR - Big Red"" per turn.",Equip,SPYRAL,0.62,0.25,1.35,0.74,0.25
54631665,SPYRAL Resort,Spell Card,"Your opponent cannot target other ""SPYRAL"" cards you control with card effects. Once per turn: You can add 1 ""SPYRAL"" monster from your Deck to your hand. Once per turn, during your End Phase, shuffle 1 monster from your Graveyard into the Deck or destroy this card.",Field,SPYRAL,0.66,1.06,2.49,0.59,0.25
9523599,Stack Reviver,Effect Monster,"If this card is used as material for a Link Summon: You can target 1 other Level 4 or lower Cyberse monster in your GY, that was used as material for that Link Summon; Special Summon it in Defense Position. You can only use this effect of ""Stack Reviver"" once per Duel.",Cyberse,,0.05,0.05,0.99,0.25,0.25
86060749,Stall Turn,Trap Card,"When a Spell/Trap Card, or monster effect, is activated that negates the Summon OR the activation of a Spell/Trap Card: Banish 3 cards from the top of your Deck, face-down; negate the activation, and if you do, shuffle that card into the Deck.",Counter,,0.1,0.12,0.99,0.25,0.49
49154689,Stand In,Spell Card,"Tribute 1 monster, then target 1 monster in your opponent's GY with the same original Type and Attribute; Special Summon it to your field. You can only activate 1 ""Stand In"" per turn.",Quick-Play,,0.08,0.08,0.99,0.25,0.49
41371602,Stand-Up Centurion!,Spell Card,"Cannot be destroyed by your opponent's effects while you control a ""Centurion"" Monster Card. You can only use each of the following effects of ""Stand-Up Centurion!"" once per turn. During your Main Phase, if this card was activated this turn: You can send 1 card from your hand to the GY; place 1 ""Centurion"" monster from your Deck face-up in your Spell & Trap Zone as a Continuous Trap. If a monster(s) is Special Summoned, you can (except during the Damage Step): Immediately after this effect resolves, Synchro Summon 1 Synchro Monster, using monsters you control as material, including a ""Centurion"" monster.",Field,Centurion,0.0,0.0,0.0,0.0,0.0
67196946,Star Blast,Spell Card,"Pay any number of Life Points in multiples of 500; reduce the Level of 1 monster you control or that is in your hand by 1 for each 500 Life Points you paid, until the End Phase.",Normal,,0.35,0.29,1.85,1.95,0.39
91110378,Star Seraph Sovereignty,Effect Monster,"Cannot be used as material for an Xyz Summon, except for an Xyz Summon that uses 3 or more monsters as material. If you Normal or Special Summon a ""Star Seraph"" monster(s), except during the Damage Step: You can Special Summon this card from your hand, and if you do, draw 1 card, then you can Special Summon it if it is a ""Star Seraph"" monster.",Fairy,Star Seraph,0.13,0.07,1.4,0.25,0.49
83994433,Stardust Spark Dragon,Synchro Monster,"1 Tuner + 1+ non-Tuner monsters
Once per turn (Quick Effect): You can target 1 face-up card you control; once during this turn, it cannot be destroyed by battle or card effects.",Dragon,Stardust,0.34,0.22,1.95,1.2,0.39
35129241,Stardust Wish,Trap Card,"Once per turn, if a ""Stardust"" Synchro Monster you control is Tributed to activate its own effect (except during the Damage Step): You can target that monster; Special Summon it. Your opponent cannot activate cards or effects in response to this effect's activation. Monsters Special Summoned by this effect cannot be destroyed by battle while in Attack Position.",Continuous,Stardust,0.16,0.11,1.25,1.0,0.39
68543408,Stardust Xiaolong,Effect Monster,"When you Synchro Summon ""Stardust Dragon"", you can Special Summon this card from your Graveyard in face-up Attack Position. Once per turn, if this card would be destroyed by battle, it is not destroyed.",Dragon,Stardust,0.09,0.1,0.99,1.99,0.49
21985407,Starry Knight Arrival,Trap Card,"During the Main Phase: You can activate 1 of these effects;
● Target 1 Level 7 LIGHT Dragon monster you control; return it to the hand.
● Special Summon 1 Level 7 LIGHT Dragon monster from your hand.
You can only use this effect of ""Starry Knight Arrival"" once per turn.",Continuous,Starry Knight,0.45,0.35,1.86,39.99,1.49
22007085,Starry Knight Balefire,Spell Card,"Add 1 ""Starry Knight"" monster, or 1 Level 7 LIGHT Dragon monster, from your Deck to your hand, then, if you control no monsters and your opponent controls a DARK monster, you can Special Summon 1 Level 7 LIGHT Dragon monster from your hand. You can only activate 1 ""Starry Knight Balefire"" per turn.",Normal,Starry Knight,0.85,0.61,1.54,0.25,1.99
65810489,Statue of the Wicked,Trap Card,"When this face-down card is destroyed and sent to the Graveyard, Special Summon 1 ""Wicked Token"" (Fiend-Type/DARK/Level 4/ATK 1000/DEF 1000) on your side of the field.",Normal,,0.15,0.09,4.29,1.98,0.39
94942656,Stealth Kragen Spawn,XYZ Monster,"2 Level 4 WATER monsters
Once per turn, during the Main Phase (Quick Effect): You can destroy 1 WATER monster your opponent controls. If this card, Special Summoned by the effect of a ""Number"" Xyz Monster, is destroyed: You can Special Summon other ""Stealth Kragen"" monsters from your GY, up to the number of materials this card had, then you can attach up to 1 WATER monster from your GY to each of those Special Summoned monsters as material.",Aqua,Stealth Kragen,0.44,0.62,1.99,1.42,0.49
83295594,Steam Synchron,Tuner Monster,"During your opponent's Main Phase, you can: Immediately after this effect resolves, Synchro Summon using this card you control (this is a Quick Effect).",Machine,Synchron,0.26,0.17,0.99,0.64,0.49
2396042,Steel Cavalry of Dinon,Pendulum Effect Monster,"At the start of the Damage Step, if this card battles a Pendulum Monster: This card's ATK and DEF become half its current ATK and DEF until the end of the Damage Step.",Dinosaur,,0.08,0.1,0.99,0.98,0.25
2370081,Steel Shell,Spell Card,A WATER monster equipped with this card increases its ATK by 400 points and decreases its DEF by 200 points.,Equip,,25.35,8.41,3.5,58.91,59.99
32986898,Steel Star Regulator,Link Monster,"3 non-Link Monsters
Gains ATK equal to the combined original Levels/Ranks of monsters used for its Link Summon x 100. You can target 1 non-Link Monster your opponent controls with ATK less than or equal to this card; destroy it, then if this card was Link Summoned using an Xyz Monster as material, inflict damage to your opponent equal to half the destroyed monster's original ATK. You can only use this effect of ""Steel Star Regulator"" once per turn.",Machine,,0.05,0.05,0.99,0.0,0.49
53116300,Steelswarm Caller,Effect Monster,"When a ""Steelswarm"" monster is Tribute Summoned face-up by Tributing this card: You can Special Summon 1 Level 4 or lower ""Steelswarm"" monster from your Deck.",Fiend,Steelswarm,0.16,0.17,0.99,0.98,0.39
62007535,Steelswarm Longhorn,Effect Monster,"Once per turn, if this card was Tribute Summoned by Tributing a ""Steelswarm"" monster(s): You can pay 1000 Life Points to target 1 monster on the field; destroy that target.",Fiend,Steelswarm,0.38,0.15,2.0,0.95,0.39
63432835,Stone Armadiller,Normal Monster,Dis stone crittah's got rock-hahd fur. Dat gives him some really good dee-fense!,Rock,,0.45,1.01,4.49,0.5,0.39
31812496,Stone Statue of the Aztecs,Effect Monster,Double any Battle Damage your opponent takes when they attack this monster.,Rock,,0.2,0.02,0.99,8.1,0.39
24232799,Storagepod,Fusion Monster,"""Trifortressops"" or ""Stegocyber"" + 1 Machine or Dinosaur monster
Cannot be destroyed by battle while a monster Special Summoned from the GY is on the field. If a monster(s) is Special Summoned from the hand while this monster is on the field (except during the Damage Step): You can target 1 card you control and 1 card your opponent controls; destroy them. You can only use this effect of ""Storagepod"" once per turn.",Machine,,0.04,0.03,0.0,0.0,0.25
89571015,Storm Cipher,Effect Monster,"Cannot attack directly, or attack monsters in the Extra Monster Zone. Unaffected by monster effects activated in the Extra Monster Zone. Cannot be destroyed by battle with monsters in the Extra Monster Zone.",Cyberse,Cipher,0.19,0.08,0.99,0.89,0.49
20212491,Stray Purrely Street,Spell Card,"Your opponent cannot target ""Purrely"" monsters you control with card effects, the turn they are Special Summoned. Once per turn, if a face-up ""Purrely"" Xyz Monster(s) you control leaves the field because of an opponent's card: Special Summon 1 Level 1 ""Purrely"" monster from your Deck or GY. Once per turn, during the End Phase: You can target 1 ""Purrely"" Xyz Monster on the field; attach 1 ""Purrely"" Quick-Play Spell from your Deck or GY to that monster as material.",Field,Purrely,0.11,0.08,0.99,0.0,0.39
13002461,Strength of Prophecy,Effect Monster,"Once per turn: You can shuffle 1 ""Spellbook"" Spell Card from your Graveyard into your Deck to target 1 face-up Spellcaster-Type monster on the field; increase its Level by 1 and its ATK by 500.",Spellcaster,Spellbook,0.22,0.12,3.0,0.2,0.49
41006930,Strike Ninja,Effect Monster,"(Quick Effect): You can banish 2 DARK monsters from your GY; banish this face-up card until the End Phase. You can only use this effect of ""Strike Ninja"" once per turn.",Warrior,Ninja,0.18,0.09,0.99,0.25,0.25
30643162,Strike Slash,Trap Card,"When a monster you control declares an attack: Until the End Phase, that monster gains 700 ATK, also, if it attacks a Defense Position monster, inflict piercing battle damage to your opponent.",Normal,,0.16,0.08,0.99,1.0,0.25
13955608,Stronghold the Moving Fortress,Trap Card,"Special Summon this card in Defense Position as an Effect Monster (Machine/EARTH/Level 4/ATK 0/DEF 2000). (This card is also still a Trap.) While you control ""Green Gadget"", ""Red Gadget"", and ""Yellow Gadget"", this card gains 3000 ATK.",Continuous,Gadget,0.08,0.05,0.99,1.04,0.25
87116749,Submareed Tour Ride,Effect Monster,"The first Normal Monster you control that would be destroyed by battle or card effect each turn, is not destroyed. If you control a Normal Monster: You can Special Summon this card from your hand. You can only use this effect of ""Submareed Tour Ride"" once per turn.",Dinosaur,,0.06,0.07,0.99,0.25,0.49
65976795,Subterror Behemoth Stygokraken,Flip Effect Monster,"FLIP: You can target Set cards on the field, equal to the number of ""Subterror Behemoth"" monsters you control; destroy them. You can only use this effect of ""Subterror Behemoth Stygokraken"" once per turn.
When a face-up monster you control is flipped face-down, if you control no face-up monsters: You can Special Summon this card from your hand in Defense Position. Once per turn: You can change this card to face-down Defense Position.",Sea Serpent,Subterror,0.23,0.16,1.3,0.99,0.49
68001309,Subterror Cave Clash,Spell Card,"All ""Subterror"" monsters you control gain 500 ATK and DEF for each Set monster on the field. Once per turn, when a ""Subterror"" monster you control inflicts battle damage to your opponent: You can target 1 ""Subterror"" card in your Graveyard, except ""Subterror Cave Clash""; add it to your hand.",Continuous,Subterror,0.6,0.29,1.25,0.79,0.99
41139112,Summon Dice,Spell Card,"Pay 1000 LP; roll a six-sided die and apply the result.
● 1 or 2: Immediately after this effect resolves, you can Normal Summon 1 monster.
● 3 or 4: You can Special Summon 1 monster from your GY.
● 5 or 6: You can Special Summon 1 Level 5 or higher monster from your hand.
You can only activate 1 ""Summon Dice"" per turn.",Normal,,0.46,0.35,0.99,1.49,0.49
71459861,Summon Storm,Spell Card,"Pay 800 LP; Special Summon 1 Level 6 or lower WIND monster from your hand. During your Main Phase, except the turn this card was sent to the GY: You can banish this card from your GY; Special Summon 1 Level 4 or lower WIND monster from your hand. You can only use this effect of ""Summon Storm"" once per turn.",Normal,,0.12,0.08,0.99,0.49,0.25
70781052,Summoned Skull,Normal Monster,"A fiend with dark powers for confusing the enemy. Among the Fiend-Type monsters, this monster boasts considerable force.

(This card is always treated as an ""Archfiend"" card.)",Fiend,Archfiend,0.31,0.15,7.95,4.68,0.39
61650133,Summoning Curse,Spell Card,"If a monster(s) is Special Summoned: The current controller of that monster(s) banishes 1 card from their hand. Once per turn, during your End Phase, pay 500 LP or destroy this card.",Continuous,,0.77,1.04,1.99,2.3,1.99
10321588,Sunlight Unicorn,Effect Monster,"Once per turn: You can excavate the top card of your Deck, and if it is an Equip Spell Card, add it to your hand. Otherwise, place it on the bottom of your Deck.",Beast,,0.15,0.11,0.99,0.5,0.25
78360952,Sunlit Sentinel,Effect Monster,"You can Set this card from your hand to your Spell & Trap Zone as a Spell. Once per turn, during the Standby Phase of the next turn after this Set card was destroyed and sent to the GY: You can Special Summon this card, then destroy all cards your opponent controls in this card's column.",Warrior,,0.05,0.05,0.99,0.45,0.49
65563871,Sunvine Healer,Link Monster,"1 Plant Normal Monster
If a ""Sunavalon"" Link Monster you control leaves the field by card effect: Destroy this card. If this card is Special Summoned: You can target 1 ""Sunavalon"" Link Monster on the field; gain LP equal to its Link Rating x 300. When your Plant Link Monster inflicts battle damage to your opponent: You can gain 600 LP.",Plant,Sunvine,0.37,1.59,1.18,0.99,1.49
29913783,Super Anti-Kaiju War Machine Mecha-Thunder-King,Effect Monster,"During the Main Phase (Quick Effect): You can discard this card; banish 1 ""Kaiju"" monster you control that is owned by your opponent, then, you can Special Summon 1 monster from your GY. You can only control 1 ""Kaiju"" monster. This card is unaffected by other ""Kaiju"" cards' effects, also it cannot be destroyed by battle with a ""Kaiju"" monster. During your End Phase, if this card is in your GY: You can Special Summon this card. You can only use this effect of ""Super Anti-Kaiju War Machine Mecha-Thunder-King"" once per Duel.",Machine,Kaiju,0.28,0.4,0.99,2.43,0.49
45496268,Super Defense Robot Elephan,Effect Monster,"When this card is Normal Summoned: You can Special Summon 1 ""Super Defense Robot"" monster or ""Orbital 7"" from your hand. Once per turn: You can target 1 ""Super Defense Robot"" monster or ""Orbital 7"" you control; it becomes Level 8 until the end of this turn. This card cannot be used as an Xyz Material for an Xyz Summon, except for the Xyz Summon of a Machine-Type monster.",Machine,Super Defense Robot,0.11,0.05,2.95,0.25,0.49
11646785,Super Quantal Mech Beast Aeroboros,XYZ Monster,"2 Level 4 monsters
Cannot attack unless it has Xyz Material. Once per turn: You can detach 1 Xyz Material from this card, then target 1 other face-up monster on the field; change it to face-down Defense Position. This effect can be activated during either player's turn, if this card has ""Super Quantum Green Layer"" as Xyz Material. Once per turn: You can attach 1 ""Super Quantum"" monster from your hand or field to this card as an Xyz Material.",Machine,Super Quant,0.8,0.27,1.6,1.44,1.99
84025439,Super Quantal Mech King Great Magnus,XYZ Monster,"3 Level 12 monsters
If this card is sent to the GY: You can Special Summon 3 ""Super Quantal Mech Beast"" Xyz Monsters with different names from your GY. This card gains these effects, based on the number of materials with different names attached to it. ● 2+: Once per turn, during the Main Phase (Quick Effect): You can detach 1 material from this card; shuffle 1 card on the field into the Deck. ● 4+: It is unaffected by card effects, except ""Super Quant"" cards. ● 6+: Your opponent cannot add cards from the Deck to the hand by card effects.",Machine,Super Quant,0.55,0.12,0.99,0.95,0.49
47819246,Super Quantal Mech Sword - Magnaslayer,Trap Card,"Target 1 ""Super Quant"" Xyz Monster you control; equip this card to it. It gains ATK equal to its Rank x 100, also if it attacks a Defense Position monster, inflict piercing battle damage to your opponent. During your Battle Phase: You can send this Equip Card to the Graveyard; the monster that was equipped with this card can make 3 attacks during each Battle Phase this turn.",Normal,Super Quant,0.26,0.2,0.99,0.25,0.49
12369277,Super Quantum Blue Layer,Effect Monster,"When this card is Normal or Special Summoned: You can add 1 ""Super Quant"" card from your Deck to your hand, except ""Super Quantum Blue Layer"". If this card is sent to the Graveyard: You can target up to 3 ""Super Quant"" cards in your Graveyard; shuffle them into the Deck. You can only use each effect of ""Super Quantum Blue Layer"" once per turn.",Psychic,Super Quant,0.75,0.2,2.37,4.09,1.99
27770341,Super Rejuvenation,Spell Card,"During the End Phase of the turn this card was activated, draw a number of cards equal to the combined number of Dragon monsters you discarded or Tributed from your hand or field this turn.",Quick-Play,,0.31,0.26,1.49,0.99,0.39
